,var_freq,var_count,var_norm_count,var_cum_norm_count,var_cum_count,var_norm_freq,var_log_freq,var_log_cum_count,cum_norm_y_hat,cum_y_hat
626,723,1,0.0,2.7911145208536383,40646,0.5444947209653092,2.859138297294531,4.609017812822996,2.7914017440152343,40650.118205690385
627,724,1,0.0,2.7911145208536383,40647,0.5452488687782805,2.859738566197147,4.609028497494049,2.791458091645,40651.92611800597
628,726,1,0.0,2.7911145208536383,40648,0.5467571644042232,2.8609366207000937,4.609039181902239,2.7915704719205032,40654.537426396135
629,727,2,6.974473427256242e-05,2.7911842655879107,40650,0.5475113122171946,2.8615344108590377,4.609060549930087,2.7916265053730895,40656.340834039314
630,728,1,0.0,2.7911842655879107,40651,0.548265460030166,2.862131379313037,4.60907123354977,2.7916824349040756,40658.142751654595
631,730,1,0.0,2.7911842655879107,40652,0.5497737556561086,2.863322860120456,4.609081916906643,2.7917939837970738,40660.7421396824
632,731,1,0.0,2.7911842655879107,40653,0.55052790346908,2.8639173769578603,4.609092600000719,2.7918496039530005,40662.53962147808
633,734,3,0.00013948946854512484,2.791323755056456,40656,0.552790346907994,2.8656960599160706,4.609124647706294,2.7920158519887965,40665.92328581532
634,735,1,0.0,2.791323755056456,40657,0.5535444947209653,2.8662873390841948,4.609135329749312,2.7920710651616036,40667.714932287025
635,736,1,0.0,2.791323755056456,40658,0.5542986425339367,2.866877814337499,4.609146011529596,2.792126177563428,40669.505133904386
636,737,2,6.974473427256242e-05,2.791393499790728,40660,0.555052790346908,2.8674674878590514,4.60916737430202,2.7921811895811315,40671.293896214214
637,739,1,0.0,2.791393499790728,40661,0.5565610859728507,2.8686444383948255,4.609178055294185,2.7922909140040866,40673.867124990546
638,741,1,0.0,2.791393499790728,40662,0.5580693815987934,2.869818207979328,4.609188736023669,2.7924002414953955,40676.43466256093
639,742,3,0.00013948946854512484,2.7915329892592733,40665,0.5588235294117647,2.870403905279027,4.609220776636167,2.792454757343015,40678.216310784104
640,743,4,0.00020923420281768727,2.7917422234620908,40669,0.5595776772247361,2.8709888137605755,4.609263493776084,2.7925091750964066,40679.99655253223
641,744,4,0.00020923420281768727,2.7919514576649083,40673,0.5603318250377074,2.8715729355458786,4.609306206714763,2.792563495132116,40681.77539320423
642,745,3,0.00013948946854512484,2.7920909471334534,40676,0.5610859728506787,2.8721562727482928,4.609338238662207,2.7926177178252596,40683.552838178526
643,746,9,0.0005579578741804993,2.792648905007634,40685,0.5618401206636501,2.8727388274726686,4.609434320331633,2.7926718435495386,40685.32889281324
644,747,5,0.0002789789370902497,2.7929278839447242,40690,0.5625942684766214,2.873320601815399,4.609487689853285,2.7927258726772486,40687.10356244635
645,748,1,0.0,2.7929278839447242,40691,0.5633484162895928,2.8739015978644615,4.609498362970645,2.79277980557929,40688.87685239581
646,749,4,0.00020923420281768727,2.7931371181475417,40695,0.5641025641025641,2.8744818176994666,4.609541052817278,2.7928336426251814,40690.64876795981
647,750,3,0.00013948946854512484,2.793276607616087,40698,0.5648567119155354,2.8750612633917,4.6095730674486655,2.7928873841830693,40692.4193144168
648,751,1,0.0,2.793276607616087,40699,0.5656108597285068,2.8756399370041685,4.6095837384680385,2.7929410306197395,40694.18849702578
649,752,1,0.0,2.793276607616087,40700,0.5663650075414781,2.876217840591642,4.60959440922522,2.792994582300628,40695.95632102636
650,753,3,0.00013948946854512484,2.793416097084632,40703,0.5671191553544495,2.8767949762007006,4.609626419923752,2.7930480395898307,40697.722791638946
651,754,2,6.974473427256242e-05,2.7934858418189044,40705,0.5678733031674208,2.877371345869774,4.609647759078724,2.7931014028501164,40699.48791406492
652,755,1,0.0,2.7934858418189044,40706,0.5686274509803921,2.8779469516291885,4.6096584282630335,2.7931546724429372,40701.25169348679
653,756,2,6.974473427256242e-05,2.7935555865531767,40708,0.5693815987933635,2.8785217955012063,4.609679765845366,2.7932078487284375,40703.01413506829
654,757,2,6.974473427256242e-05,2.793625331287449,40710,0.5701357466063348,2.8790958795000727,4.6097011023793995,2.793260932065466,40704.77524395461
655,759,1,0.0,2.793625331287449,40711,0.5716440422322775,2.88024177589548,4.609711770253337,2.7933668213230916,40707.293484130445
656,760,1,0.0,2.793625331287449,40712,0.5723981900452488,2.8808135922807914,4.609722437865238,2.7934196279550036,40709.0506256188
657,761,1,0.0,2.793625331287449,40713,0.5731523378582202,2.8813846567705728,4.609733105215117,2.7934723430610964,40710.80645480996
658,762,2,6.974473427256242e-05,2.7936950760217214,40715,0.5739064856711915,2.8819549713396007,4.609754439128856,2.7935249669938993,40712.56097675848
659,768,1,0.0,2.7936950760217214,40716,0.5784313725490197,2.885361220031512,4.609765105692743,2.7938388155393303,40718.06093720287
660,769,1,0.0,2.7936950760217214,40717,0.579185520361991,2.885926339801431,4.6097757719946575,2.7938908110277265,40719.8064485155
661,771,1,0.0,2.7936950760217214,40718,0.5806938159879337,2.8870543780509568,4.609786438034614,2.7939945371566894,40722.29367375257
662,775,1,0.0,2.7936950760217214,40719,0.583710407239819,2.88930170250631,4.609797103812625,2.7942009395542846,40726.25307132929
663,776,2,6.974473427256242e-05,2.7937648207559937,40721,0.5844645550527904,2.8898617212581885,4.60981843458286,2.794252323405315,40727.98981298536
