,var_freq,var_count,var_norm_count,var_cum_norm_count,var_cum_count,var_norm_freq,var_log_freq,var_log_cum_count,cum_norm_y_hat,cum_y_hat
437,438,1,0.0,2.446844045150884,85412,0.22194007110208228,2.6414741105040993,4.931518891387684,2.443006451949331,85278.72806329622
438,439,5,0.0001151808339092375,2.446959225984793,85417,0.22244794311833418,2.6424645202421213,4.931544314148575,2.443104461887847,85283.13175244101
439,440,4,8.638562543192812e-05,2.4470456116102253,85421,0.2229558151345861,2.6434526764861874,4.931564651285839,2.4432021437684663,85287.52404879117
440,441,2,2.8795208477309375e-05,2.4470744068187025,85423,0.22346368715083798,2.6444385894678386,4.931574819497352,2.4432994994326185,85291.90501629584
441,442,7,0.00017277125086385625,2.447247178069566,85430,0.22397155916708988,2.645422269349092,4.931610406362962,2.4433965307072536,85296.27471840137
442,443,12,0.0003167472932504031,2.4475639253628168,85442,0.2244794311833418,2.6464037262230695,4.931671405634831,2.443493239404995,85300.63321805654
443,444,5,0.0001151808339092375,2.447679106196726,85447,0.2249873031995937,2.6473829701146196,4.9316968194696615,2.4435896273242768,85304.98057771735
444,445,6,0.0001439760423865469,2.4478230822391125,85453,0.2254951752158456,2.6483600109809315,4.931727314108543,2.4436856962494926,85309.31685935224
445,446,11,0.0002879520847730938,2.4481110343238854,85464,0.22600304723209752,2.649334858712142,4.93178321538586,2.443781447951132,85313.64212444678
446,447,8,0.00020156645934116564,2.4483126007832268,85472,0.22651091924834943,2.6503075231319366,4.931823866341279,2.443876884185923,85317.95643400859
447,448,11,0.0002879520847730938,2.4486005528679997,85483,0.2270187912646013,2.651278013998144,4.931879755192819,2.4439720066969666,85322.25984857211
448,449,7,0.00017277125086385625,2.4487733241188634,85490,0.22752666328085322,2.6522463410033232,4.931915317081246,2.444066817213874,85326.55242820327
449,450,11,0.0002879520847730938,2.4490612762036363,85501,0.22803453529710513,2.6532125137753435,4.931971194166093,2.4441613174529033,85330.83423250428
450,451,13,0.0003455425017277125,2.449406818705364,85514,0.22854240731335704,2.6541765418779604,4.932037221453473,2.4442555091170868,85335.10532061804
451,452,3,5.759041695461875e-05,2.4494644091223186,85517,0.22905027932960895,2.655138434811382,4.932052457094331,2.4443493938963665,85339.36575123286
452,453,4,8.638562543192812e-05,2.4495507947477506,85521,0.22955815134586086,2.656098202012832,4.9320727704507545,2.4444429734677207,85343.61558258685
453,454,8,0.00020156645934116564,2.449752361207092,85529,0.23006602336211274,2.6570558528571038,4.9321133943134585,2.444536249495293,85347.85487247238
454,455,5,0.0001151808339092375,2.449867542041001,85534,0.23057389537836465,2.6580113966571126,4.932138782298121,2.4446292236305194,85352.08367824052
455,456,1,0.0,2.449867542041001,85535,0.23108176739461656,2.6589648426644352,4.932143859716962,2.4447218975122498,85356.30205680526
456,457,5,0.0001151808339092375,2.4499827228749105,85540,0.23158963941086846,2.6599162000698504,4.932169245920792,2.444814272766876,85360.51006464791
457,458,3,5.759041695461875e-05,2.450040313291865,85543,0.23209751142712037,2.660865478003869,4.932184476930838,2.4449063510084494,85364.70775782128
458,459,4,8.638562543192812e-05,2.450126698917297,85547,0.23260538344337228,2.661812685537261,4.93220478411335,2.4449981338388027,85368.89519195378
459,460,1,0.0,2.450126698917297,85548,0.23311325545962416,2.6627578316815743,4.932209860760614,2.4450896228476706,85373.07242225374
460,461,6,0.0001439760423865469,2.4502706749596834,85554,0.23362112747587607,2.663700925389648,4.932240319398065,2.445180819612803,85377.23950351326
461,462,5,0.0001151808339092375,2.4503858557935927,85559,0.23412899949212798,2.6646419755561257,4.932265699964241,2.445271725700086,85381.39649011243
462,463,4,8.638562543192812e-05,2.4504722414190248,85563,0.2346368715083799,2.6655809910179533,4.9322860033492875,2.445362342663654,85385.54343602322
463,464,2,2.8795208477309375e-05,2.450501036627502,85565,0.2351447435246318,2.6665179805548807,4.932296154685877,2.445452672046002,85389.68039481339
464,465,4,8.638562543192812e-05,2.450587422252934,85569,0.2356526155408837,2.667452952889954,4.932316456647239,2.4455427153780995,85393.80741965047
465,466,1,0.0,2.450587422252934,85570,0.2361604875571356,2.66838591669,4.9323215319892935,2.4456324741795017,85397.92456330557
466,467,5,0.0001151808339092375,2.4507026030868433,85575,0.2366683595733875,2.6693168805661123,4.932346907809914,2.445721949958457,85402.03187815713
467,468,2,2.8795208477309375e-05,2.4507313982953205,85577,0.2371762315896394,2.670245853074124,4.93235705772302,2.445811144212017,85406.12941619476
468,469,3,5.759041695461875e-05,2.450788988712275,85580,0.23768410360589132,2.6711728427150834,4.932372282147914,2.4459000584261403,85410.21722902283
469,471,3,5.759041695461875e-05,2.4508465791292293,85583,0.23869984763839514,2.673020907128896,4.932387506039127,2.446077052625097,85417.3638835642
470,472,5,0.0001151808339092375,2.4509617599631386,85588,0.23920771965464702,2.673941998634088,4.932412878005291,2.4461651355273406,85421.42282659332
471,473,2,2.8795208477309375e-05,2.450990555171616,85590,0.23971559167089893,2.6748611407378116,4.932423026376739,2.4462529442251726,85425.47224705163
472,474,4,8.638562543192812e-05,2.451076940797048,85594,0.24022346368715083,2.6757783416740852,4.932443322408236,2.4463404801506594,85429.51219467193
473,475,1,0.0,2.451076940797048,85595,0.24073133570340274,2.6766936096248664,4.932448396267911,2.4464277447253906,85433.5427188232
474,476,2,2.8795208477309375e-05,2.451105736005525,85597,0.24123920771965465,2.677606952720493,4.93245854380943,2.4465147393605795,85437.56386851404
475,477,3,5.759041695461875e-05,2.4511633264224795,85600,0.24174707973590656,2.678518379040114,4.9324737646771535,2.4466014654571606,85441.57569239612
476,478,8,0.00020156645934116564,2.451364892881821,85608,0.24225495175215844,2.6794278966121188,4.93251435104996,2.446687924405885,85445.57823876741
477,479,6,0.0001439760423865469,2.4515088689242073,85614,0.24276282376841035,2.680335513414563,4.932544788340641,2.4467741175874145,85449.57155557557
478,480,3,5.759041695461875e-05,2.4515664593411617,85617,0.24327069578466226,2.681241237375587,4.932560006186076,2.4468600463724193,85453.55569042121
479,481,4,8.638562543192812e-05,2.4516528449665937,85621,0.24377856780091417,2.682145076373832,4.932580295817209,2.446945712121666,85457.53069056105
480,482,4,8.638562543192812e-05,2.451739230592026,85625,0.24428643981716608,2.6830470382388496,4.932600584500482,2.4470311161861154,85461.49660291124
481,483,3,5.759041695461875e-05,2.45179682100898,85628,0.244794311833418,2.683947130751512,4.932615800390958,2.447116259907007,85465.45347405036
482,484,9,0.000230361667818475,2.4520271826767988,85637,0.2453021838496699,2.6848453616444123,4.932661444864035,2.447201144615954,85469.40135022267
483,485,8,0.00020156645934116564,2.45222874913614,85645,0.24581005586592178,2.6857417386022635,4.932702013702065,2.4472857716350296,85473.34027734112
484,486,5,0.0001151808339092375,2.4523439299700494,85650,0.2463179278821737,2.6866362692622934,4.9327273673015295,2.4473701422768563,85477.27030099048
485,487,2,2.8795208477309375e-05,2.4523727251785266,85652,0.2468257998984256,2.6875289612146345,4.932737508326898,2.4474542578446905,85481.19146643023
486,488,4,8.638562543192812e-05,2.4524591108039586,85656,0.2473336719146775,2.6884198220027105,4.932757789667266,2.4475381196325103,85485.10381859764
487,489,3,5.759041695461875e-05,2.452516701220913,85659,0.24784154393092941,2.6893088591236203,4.9327730000510135,2.447621728925102,85489.00740211076
488,490,3,5.759041695461875e-05,2.4525742916378674,85662,0.24834941594718132,2.690196080028514,4.932788209902063,2.4477050869981385,85492.90226127117
489,491,2,2.8795208477309375e-05,2.4526030868463446,85664,0.2488572879634332,2.6910814921229687,4.932798349506839,2.4477881951182687,85496.78844006706
490,492,6,0.0001439760423865469,2.452747062888731,85670,0.2493651599796851,2.6919651027673606,4.932828766900847,2.4478710545431954,85500.66598217591
491,493,1,0.0,2.452747062888731,85671,0.24987303199593702,2.69284691927723,4.9328338362594,2.447953666521759,85504.53493096746
492,494,5,0.0001151808339092375,2.4528622437226404,85676,0.25038090401218893,2.693726948923647,4.932859182164611,2.4480360322940156,85508.39532950638
493,495,3,5.759041695461875e-05,2.452919834139595,85679,0.25088877602844084,2.694605198933569,4.932874388997745,2.448118153091318,85512.2472205551
494,496,3,5.759041695461875e-05,2.452977424556549,85682,0.25139664804469275,2.6954816764901977,4.93288959529843,2.4482000301363938,85516.0906465765
495,497,3,5.759041695461875e-05,2.4530350149735036,85685,0.25190452006094466,2.6963563887333324,4.932904801066703,2.448281664643423,85519.92564973662
496,498,7,0.00017277125086385625,2.4532077862243673,85692,0.25241239207719657,2.6972293427597176,4.932940279122394,2.4483630578181157,85523.75227190735
497,499,6,0.0001439760423865469,2.4533517622667538,85698,0.2529202640934485,2.6981005456233897,4.932970686577817,2.448444210857786,85527.57055466903
498,500,2,2.8795208477309375e-05,2.453380557475231,85700,0.25342813610970033,2.6989700043360187,4.9329808219231985,2.4485251249514284,85531.38053931303
