,log_odds
Cluster 953-Cluster 6231,-0.8275343712683638
Cluster 953-Cluster 6235,-0.31124425303029435
Cluster 953-Cluster 6406,-0.31124425303029435
Cluster 953-Cluster 6690,-0.31124425303029435
Cluster 953-Cluster 6722,-0.31124425303029435
Cluster 953-Cluster 6853,-0.31124425303029435
Cluster 953-Cluster 7098,-0.31124425303029435
Cluster 953-Cluster 7414,-0.31124425303029435
Cluster 953-Cluster 7498,-0.8275343712683638
Cluster 953-Cluster 7798,-0.31124425303029435
Cluster 953-Cluster 8000,-0.31124425303029435
Cluster 954-Cluster 979,-1.1695011272072176
Cluster 954-Cluster 989,-0.8275343712683638
Cluster 954-Cluster 1008,-1.1695011272072176
Cluster 954-Cluster 1013,-1.1695011272072176
Cluster 954-Cluster 1014,-1.1695011272072176
Cluster 954-Cluster 1015,-1.1695011272072176
Cluster 954-Cluster 1063,-0.8275343712683638
Cluster 954-Cluster 1112,-0.8275343712683638
Cluster 954-Cluster 1432,-1.1695011272072176
Cluster 954-Cluster 1599,-1.1695011272072176
Cluster 954-Cluster 1656,-1.1695011272072176
Cluster 954-Cluster 1759,-0.8275343712683638
Cluster 954-Cluster 1791,-1.1695011272072176
Cluster 954-Cluster 1902,-1.1695011272072176
Cluster 954-Cluster 1923,-1.1695011272072176
Cluster 954-Cluster 1933,-1.1695011272072176
Cluster 954-Cluster 2240,-1.1695011272072176
Cluster 954-Cluster 2289,-1.1695011272072176
Cluster 954-Cluster 2375,-1.1695011272072176
Cluster 954-Cluster 2385,-1.1695011272072176
Cluster 954-Cluster 2486,-1.1695011272072176
Cluster 954-Cluster 2509,-1.1695011272072176
Cluster 954-Cluster 2510,-1.1695011272072176
Cluster 954-Cluster 2526,-0.8275343712683638
Cluster 954-Cluster 2675,-0.8275343712683638
Cluster 954-Cluster 2694,-0.8275343712683638
Cluster 954-Cluster 2966,-1.1695011272072176
Cluster 954-Cluster 3083,-1.1695011272072176
Cluster 954-Cluster 3084,-1.1695011272072176
Cluster 954-Cluster 3116,-0.8275343712683638
Cluster 954-Cluster 3138,-1.1695011272072176
Cluster 954-Cluster 3156,-0.8275343712683638
Cluster 954-Cluster 3265,0.7928028316237721
Cluster 954-Cluster 3341,-1.1695011272072176
Cluster 954-Cluster 3346,-0.8275343712683638
Cluster 954-Cluster 3357,-1.1695011272072176
Cluster 954-Cluster 3373,-1.4263404314200936
Cluster 954-Cluster 3402,-1.1695011272072176
Cluster 954-Cluster 3438,-0.8275343712683638
Cluster 954-Cluster 3453,-1.1695011272072176
Cluster 954-Cluster 3512,-1.4263404314200936
Cluster 954-Cluster 3534,-1.1695011272072176
Cluster 954-Cluster 3572,-1.8052073880986528
Cluster 954-Cluster 3598,-1.1695011272072176
Cluster 954-Cluster 3606,-1.1695011272072176
Cluster 954-Cluster 3698,-0.8275343712683638
Cluster 954-Cluster 3749,-1.1695011272072176
Cluster 954-Cluster 3773,-1.1695011272072176
Cluster 954-Cluster 3848,-0.8275343712683638
Cluster 954-Cluster 3867,-0.8275343712683638
Cluster 954-Cluster 3976,-1.1695011272072176
Cluster 954-Cluster 3996,-1.1695011272072176
Cluster 954-Cluster 4021,-1.1695011272072176
Cluster 954-Cluster 4122,-1.1695011272072176
Cluster 954-Cluster 4245,-1.1695011272072176
Cluster 954-Cluster 4298,-1.1695011272072176
Cluster 954-Cluster 4299,-1.1695011272072176
Cluster 954-Cluster 4402,-0.8275343712683638
Cluster 954-Cluster 4422,-1.4263404314200936
Cluster 954-Cluster 4429,-1.1695011272072176
Cluster 954-Cluster 4485,-1.1695011272072176
Cluster 954-Cluster 4503,-1.1695011272072176
Cluster 954-Cluster 4537,-0.8275343712683638
Cluster 954-Cluster 4587,-1.1695011272072176
Cluster 954-Cluster 4631,-0.8275343712683638
Cluster 954-Cluster 4652,-1.1695011272072176
Cluster 954-Cluster 4687,0.7928028316237721
Cluster 954-Cluster 4708,-1.1695011272072176
Cluster 954-Cluster 4721,-1.1695011272072176
Cluster 954-Cluster 4733,-0.8275343712683638
Cluster 954-Cluster 4754,-1.1695011272072176
Cluster 954-Cluster 4760,-1.1695011272072176
Cluster 954-Cluster 4788,-0.8275343712683638
Cluster 954-Cluster 4914,-1.1695011272072176
Cluster 954-Cluster 4934,-1.1695011272072176
Cluster 954-Cluster 4938,-1.1695011272072176
Cluster 954-Cluster 4945,-1.1695011272072176
Cluster 954-Cluster 4946,-0.8275343712683638
Cluster 954-Cluster 4976,-0.8275343712683638
Cluster 954-Cluster 5014,-1.1695011272072176
Cluster 954-Cluster 5016,-1.1695011272072176
Cluster 954-Cluster 5074,-1.1695011272072176
Cluster 954-Cluster 5075,-1.1695011272072176
Cluster 954-Cluster 5178,-0.8275343712683638
Cluster 954-Cluster 5197,-1.1695011272072176
Cluster 954-Cluster 5204,-1.1695011272072176
Cluster 954-Cluster 5265,-0.8275343712683638
Cluster 954-Cluster 5310,-1.4263404314200936
Cluster 954-Cluster 5338,-1.1695011272072176
Cluster 954-Cluster 5339,-0.8275343712683638
Cluster 954-Cluster 5367,-1.1695011272072176
Cluster 954-Cluster 5368,-1.1695011272072176
Cluster 954-Cluster 5408,-1.1695011272072176
Cluster 954-Cluster 5453,-1.1695011272072176
Cluster 954-Cluster 5473,-1.1695011272072176
Cluster 954-Cluster 5557,-0.8275343712683638
Cluster 954-Cluster 5591,-0.8275343712683638
Cluster 954-Cluster 5620,-1.1695011272072176
Cluster 954-Cluster 5646,-0.8275343712683638
Cluster 954-Cluster 5679,-1.1695011272072176
Cluster 954-Cluster 5714,-1.1695011272072176
Cluster 954-Cluster 5740,-1.1695011272072176
Cluster 954-Cluster 5761,-1.1695011272072176
Cluster 954-Cluster 5854,-1.1695011272072176
Cluster 954-Cluster 5965,-0.8275343712683638
Cluster 954-Cluster 6043,-1.1695011272072176
Cluster 954-Cluster 6046,-0.8275343712683638
Cluster 954-Cluster 6101,-0.8275343712683638
Cluster 954-Cluster 6146,-0.8275343712683638
Cluster 954-Cluster 6147,-1.1695011272072176
Cluster 954-Cluster 6238,-1.1695011272072176
Cluster 954-Cluster 6326,-0.8275343712683638
Cluster 954-Cluster 6352,-1.1695011272072176
Cluster 954-Cluster 6408,-0.8275343712683638
Cluster 954-Cluster 6458,-1.1695011272072176
Cluster 954-Cluster 6478,-1.1695011272072176
Cluster 954-Cluster 6593,-1.1695011272072176
Cluster 954-Cluster 6693,-0.8275343712683638
Cluster 954-Cluster 6791,-1.1695011272072176
Cluster 954-Cluster 6828,-1.1695011272072176
Cluster 954-Cluster 7034,-1.1695011272072176
Cluster 954-Cluster 7168,-1.1695011272072176
Cluster 954-Cluster 7228,-0.8275343712683638
Cluster 954-Cluster 7254,-0.8275343712683638
Cluster 954-Cluster 7277,-1.4263404314200936
Cluster 954-Cluster 7292,-0.8275343712683638
Cluster 954-Cluster 7375,-0.8275343712683638
Cluster 954-Cluster 7376,-1.1695011272072176
Cluster 954-Cluster 7396,-1.1695011272072176
Cluster 954-Cluster 7397,-1.1695011272072176
Cluster 954-Cluster 7417,-0.8275343712683638
Cluster 954-Cluster 7421,-0.8275343712683638
Cluster 954-Cluster 7546,-1.4263404314200936
Cluster 954-Cluster 7612,-1.1695011272072176
Cluster 954-Cluster 7628,-1.1695011272072176
Cluster 954-Cluster 7646,-1.1695011272072176
Cluster 954-Cluster 7823,-1.1695011272072176
Cluster 954-Cluster 7848,-1.1695011272072176
Cluster 954-Cluster 7861,-1.1695011272072176
Cluster 955-Cluster 1022,2.810268530356964
Cluster 955-Cluster 1223,3.5342807912210907
Cluster 955-Cluster 1892,3.5342807912210907
Cluster 955-Cluster 2284,3.5720693057049804
Cluster 955-Cluster 2306,2.810268530356964
Cluster 955-Cluster 2439,3.5342807912210907
Cluster 955-Cluster 5271,3.5342807912210907
Cluster 955-Cluster 5791,3.5342807912210907
Cluster 957-Cluster 2310,0.7928028316237721
Cluster 957-Cluster 4427,0.7928028316237721
Cluster 958-Cluster 1072,-0.31124425303029435
Cluster 958-Cluster 1268,-0.31124425303029435
Cluster 958-Cluster 1308,-0.31124425303029435
Cluster 958-Cluster 1331,-0.31124425303029435
Cluster 958-Cluster 1521,-0.31124425303029435
Cluster 958-Cluster 1557,-0.31124425303029435
Cluster 958-Cluster 1568,-0.31124425303029435
Cluster 958-Cluster 1570,-0.31124425303029435
Cluster 958-Cluster 1604,-0.31124425303029435
Cluster 958-Cluster 1788,-0.31124425303029435
Cluster 958-Cluster 1880,-0.31124425303029435
Cluster 958-Cluster 1895,-0.31124425303029435
Cluster 958-Cluster 1896,-0.31124425303029435
Cluster 958-Cluster 1922,-0.8275343712683638
Cluster 958-Cluster 2032,-0.31124425303029435
Cluster 958-Cluster 2108,-0.31124425303029435
Cluster 958-Cluster 2170,-0.31124425303029435
Cluster 958-Cluster 2181,-0.31124425303029435
Cluster 958-Cluster 2237,-0.31124425303029435
Cluster 958-Cluster 2272,-0.31124425303029435
Cluster 958-Cluster 2329,-0.31124425303029435
Cluster 958-Cluster 2333,-0.31124425303029435
Cluster 958-Cluster 2452,-0.31124425303029435
Cluster 958-Cluster 2453,-0.31124425303029435
Cluster 958-Cluster 2524,-0.31124425303029435
Cluster 958-Cluster 2667,-0.31124425303029435
Cluster 958-Cluster 2762,-0.31124425303029435
Cluster 958-Cluster 2763,-0.31124425303029435
Cluster 958-Cluster 2830,-0.8275343712683638
Cluster 958-Cluster 2831,-0.31124425303029435
Cluster 958-Cluster 3398,-0.31124425303029435
Cluster 958-Cluster 3443,-0.31124425303029435
Cluster 958-Cluster 3446,-0.31124425303029435
Cluster 958-Cluster 3485,-0.31124425303029435
Cluster 958-Cluster 3579,-0.31124425303029435
Cluster 958-Cluster 3580,-0.31124425303029435
Cluster 958-Cluster 3740,-0.8275343712683638
Cluster 958-Cluster 3795,-0.31124425303029435
Cluster 958-Cluster 3859,-0.31124425303029435
Cluster 958-Cluster 3862,-0.31124425303029435
Cluster 958-Cluster 3878,-0.31124425303029435
Cluster 958-Cluster 3988,-0.31124425303029435
Cluster 958-Cluster 3989,-0.31124425303029435
Cluster 958-Cluster 4005,-0.31124425303029435
Cluster 958-Cluster 4094,-0.31124425303029435
Cluster 958-Cluster 4196,-0.31124425303029435
Cluster 958-Cluster 4212,-0.31124425303029435
Cluster 958-Cluster 4320,-0.8275343712683638
Cluster 958-Cluster 4388,-0.31124425303029435
Cluster 958-Cluster 4434,-0.31124425303029435
Cluster 958-Cluster 4548,-0.31124425303029435
Cluster 958-Cluster 4581,-0.31124425303029435
Cluster 958-Cluster 4722,-0.31124425303029435
Cluster 958-Cluster 4803,-0.31124425303029435
Cluster 958-Cluster 5031,-0.31124425303029435
Cluster 958-Cluster 5040,-0.31124425303029435
Cluster 958-Cluster 5180,-0.31124425303029435
Cluster 958-Cluster 5246,-0.31124425303029435
Cluster 958-Cluster 5247,-0.8275343712683638
Cluster 958-Cluster 5384,-0.31124425303029435
Cluster 958-Cluster 5387,-0.31124425303029435
Cluster 958-Cluster 5408,-0.8275343712683638
Cluster 958-Cluster 5536,-0.31124425303029435
Cluster 958-Cluster 5545,-0.31124425303029435
Cluster 958-Cluster 5578,-0.31124425303029435
Cluster 958-Cluster 5607,-0.8275343712683638
Cluster 958-Cluster 5611,-0.31124425303029435
Cluster 958-Cluster 5697,-0.31124425303029435
Cluster 958-Cluster 5740,-0.8275343712683638
Cluster 958-Cluster 5945,-0.31124425303029435
Cluster 958-Cluster 5983,-0.31124425303029435
Cluster 958-Cluster 6216,-0.31124425303029435
Cluster 958-Cluster 6266,-0.8275343712683638
Cluster 958-Cluster 6351,-0.31124425303029435
Cluster 958-Cluster 6352,-0.8275343712683638
Cluster 958-Cluster 6457,-0.31124425303029435
Cluster 958-Cluster 6529,-0.31124425303029435
Cluster 958-Cluster 6530,-0.31124425303029435
Cluster 958-Cluster 6763,-0.31124425303029435
Cluster 958-Cluster 6922,-0.31124425303029435
Cluster 958-Cluster 6994,-0.31124425303029435
Cluster 958-Cluster 7049,-0.31124425303029435
Cluster 958-Cluster 7051,-0.8275343712683638
Cluster 958-Cluster 7087,-0.31124425303029435
Cluster 958-Cluster 7125,-0.31124425303029435
Cluster 958-Cluster 7177,-0.31124425303029435
Cluster 958-Cluster 7351,-0.31124425303029435
Cluster 958-Cluster 7366,-0.31124425303029435
Cluster 958-Cluster 7408,-0.31124425303029435
Cluster 958-Cluster 7475,-0.31124425303029435
Cluster 958-Cluster 7476,-0.31124425303029435
Cluster 958-Cluster 7568,-0.8275343712683638
Cluster 958-Cluster 7600,-0.31124425303029435
Cluster 958-Cluster 7613,-0.31124425303029435
Cluster 958-Cluster 7648,-0.8275343712683638
Cluster 958-Cluster 7649,-0.31124425303029435
Cluster 958-Cluster 7720,-0.31124425303029435
Cluster 958-Cluster 7763,-0.31124425303029435
Cluster 958-Cluster 7764,-0.31124425303029435
Cluster 958-Cluster 7784,-0.31124425303029435
Cluster 958-Cluster 7920,-0.31124425303029435
Cluster 958-Cluster 7984,-0.31124425303029435
Cluster 958-Cluster 8010,-0.31124425303029435
Cluster 958-Cluster 8012,-0.31124425303029435
Cluster 961-Cluster 989,-0.31124425303029435
Cluster 961-Cluster 1849,-0.31124425303029435
Cluster 961-Cluster 2019,-0.8275343712683638
Cluster 961-Cluster 2140,-0.31124425303029435
Cluster 961-Cluster 2488,-0.31124425303029435
Cluster 961-Cluster 2631,-0.31124425303029435
Cluster 961-Cluster 2675,-0.31124425303029435
Cluster 961-Cluster 2692,-0.31124425303029435
Cluster 961-Cluster 2694,-0.31124425303029435
Cluster 961-Cluster 2824,-0.31124425303029435
Cluster 961-Cluster 3114,-0.31124425303029435
Cluster 961-Cluster 3116,-0.31124425303029435
Cluster 961-Cluster 3306,-0.31124425303029435
Cluster 961-Cluster 3346,-0.31124425303029435
Cluster 961-Cluster 3382,-0.31124425303029435
Cluster 961-Cluster 3383,-0.31124425303029435
Cluster 961-Cluster 3493,-0.31124425303029435
Cluster 961-Cluster 3512,-0.8275343712683638
Cluster 961-Cluster 3811,-0.31124425303029435
Cluster 961-Cluster 3867,-0.31124425303029435
Cluster 961-Cluster 3930,-0.31124425303029435
Cluster 961-Cluster 4046,-0.31124425303029435
Cluster 961-Cluster 4158,-0.31124425303029435
Cluster 961-Cluster 4159,-0.31124425303029435
Cluster 961-Cluster 4383,-0.31124425303029435
Cluster 961-Cluster 4444,-0.31124425303029435
Cluster 961-Cluster 4445,-0.31124425303029435
Cluster 961-Cluster 4537,-0.31124425303029435
Cluster 961-Cluster 4565,-0.31124425303029435
Cluster 961-Cluster 4631,-0.31124425303029435
Cluster 961-Cluster 4653,-0.31124425303029435
Cluster 961-Cluster 4733,-0.31124425303029435
Cluster 961-Cluster 4889,-0.8275343712683638
Cluster 961-Cluster 4915,-0.31124425303029435
Cluster 961-Cluster 4916,-0.31124425303029435
Cluster 961-Cluster 5104,-0.31124425303029435
Cluster 961-Cluster 5158,-0.31124425303029435
Cluster 961-Cluster 5265,-0.31124425303029435
Cluster 961-Cluster 5266,-0.31124425303029435
Cluster 961-Cluster 5423,-0.31124425303029435
Cluster 961-Cluster 5556,-0.31124425303029435
Cluster 961-Cluster 5557,-0.31124425303029435
Cluster 961-Cluster 5591,-0.31124425303029435
Cluster 961-Cluster 5681,-0.31124425303029435
Cluster 961-Cluster 5755,-0.31124425303029435
Cluster 961-Cluster 5761,-0.8275343712683638
Cluster 961-Cluster 6003,-0.31124425303029435
Cluster 961-Cluster 6004,-0.31124425303029435
Cluster 961-Cluster 6046,-0.31124425303029435
Cluster 961-Cluster 6047,-0.31124425303029435
Cluster 961-Cluster 6082,-0.31124425303029435
Cluster 961-Cluster 6371,-0.31124425303029435
Cluster 961-Cluster 6372,-0.31124425303029435
Cluster 961-Cluster 6485,0.7928028316237721
Cluster 961-Cluster 6651,-0.31124425303029435
Cluster 961-Cluster 6809,-0.31124425303029435
Cluster 961-Cluster 6810,-0.31124425303029435
Cluster 961-Cluster 6836,-0.31124425303029435
Cluster 961-Cluster 6906,-0.31124425303029435
Cluster 961-Cluster 6907,-0.31124425303029435
Cluster 961-Cluster 7292,-0.31124425303029435
Cluster 961-Cluster 7294,-0.31124425303029435
Cluster 961-Cluster 7334,-0.31124425303029435
Cluster 961-Cluster 7375,-0.31124425303029435
Cluster 961-Cluster 7420,-0.31124425303029435
Cluster 961-Cluster 7421,-0.31124425303029435
Cluster 961-Cluster 7422,-0.31124425303029435
Cluster 961-Cluster 7459,-0.31124425303029435
Cluster 961-Cluster 7501,-0.31124425303029435
Cluster 961-Cluster 7502,-0.31124425303029435
Cluster 961-Cluster 7657,-0.31124425303029435
Cluster 961-Cluster 7751,-1.1695011272072176
Cluster 961-Cluster 7824,-0.31124425303029435
Cluster 961-Cluster 7850,-0.31124425303029435
Cluster 961-Cluster 7851,-0.31124425303029435
Cluster 961-Cluster 7914,-0.31124425303029435
Cluster 961-Cluster 7926,-0.31124425303029435
Cluster 962-Cluster 1192,0.7928028316237721
Cluster 962-Cluster 1239,0.7928028316237721
Cluster 962-Cluster 1330,0.7928028316237721
Cluster 962-Cluster 1444,0.7928028316237721
Cluster 962-Cluster 1702,0.7928028316237721
Cluster 962-Cluster 1754,0.7928028316237721
Cluster 962-Cluster 1842,0.7928028316237721
Cluster 962-Cluster 1879,0.7928028316237721
Cluster 962-Cluster 1992,-0.31124425303029435
Cluster 962-Cluster 2195,0.31124425303029457
Cluster 962-Cluster 2202,0.7928028316237721
Cluster 962-Cluster 2735,0.7928028316237721
Cluster 962-Cluster 2817,0.7928028316237721
Cluster 962-Cluster 3352,0.7928028316237721
Cluster 962-Cluster 3462,0.7928028316237721
Cluster 962-Cluster 3823,0.7928028316237721
Cluster 962-Cluster 4991,0.7928028316237721
Cluster 962-Cluster 5333,-1.9539262240435493
Cluster 962-Cluster 5977,0.7928028316237721
Cluster 962-Cluster 6132,0.7928028316237721
Cluster 962-Cluster 6260,0.7928028316237721
Cluster 962-Cluster 6345,0.7928028316237721
Cluster 962-Cluster 7263,0.7928028316237721
Cluster 962-Cluster 8003,0.7928028316237721
Cluster 967-Cluster 1369,-1.1695011272072176
Cluster 967-Cluster 6016,-0.8275343712683638
Cluster 968-Cluster 1028,-0.31124425303029435
Cluster 968-Cluster 1202,-0.31124425303029435
Cluster 968-Cluster 1494,-0.31124425303029435
Cluster 968-Cluster 2024,-0.31124425303029435
Cluster 968-Cluster 2160,-0.31124425303029435
Cluster 968-Cluster 2413,0.7928028316237721
Cluster 968-Cluster 3015,-0.31124425303029435
Cluster 968-Cluster 3128,-0.31124425303029435
Cluster 968-Cluster 3408,0.7928028316237721
Cluster 968-Cluster 3637,-0.31124425303029435
Cluster 968-Cluster 3762,-0.31124425303029435
Cluster 968-Cluster 3919,-0.31124425303029435
Cluster 968-Cluster 4384,-0.31124425303029435
Cluster 968-Cluster 4471,-0.31124425303029435
Cluster 968-Cluster 4523,-0.31124425303029435
Cluster 968-Cluster 4578,-0.31124425303029435
Cluster 968-Cluster 4665,-0.31124425303029435
Cluster 968-Cluster 4750,-0.31124425303029435
Cluster 968-Cluster 4875,-0.31124425303029435
Cluster 968-Cluster 5488,-0.31124425303029435
Cluster 968-Cluster 5866,-0.31124425303029435
Cluster 968-Cluster 5986,-0.31124425303029435
Cluster 968-Cluster 6307,-0.31124425303029435
Cluster 968-Cluster 6619,-0.31124425303029435
Cluster 968-Cluster 6766,-0.31124425303029435
Cluster 968-Cluster 6852,-0.31124425303029435
Cluster 968-Cluster 6986,-0.31124425303029435
Cluster 968-Cluster 7019,-0.31124425303029435
Cluster 968-Cluster 7127,-0.31124425303029435
Cluster 968-Cluster 7171,-0.31124425303029435
Cluster 968-Cluster 7267,-0.31124425303029435
Cluster 968-Cluster 7354,-0.31124425303029435
Cluster 968-Cluster 7525,-0.31124425303029435
Cluster 968-Cluster 7708,-0.31124425303029435
Cluster 969-Cluster 1007,-0.31124425303029435
Cluster 969-Cluster 1094,-0.31124425303029435
Cluster 969-Cluster 1781,-0.31124425303029435
Cluster 969-Cluster 1946,-0.31124425303029435
Cluster 969-Cluster 2419,-0.8275343712683638
Cluster 969-Cluster 2705,-0.31124425303029435
Cluster 969-Cluster 2963,-0.31124425303029435
Cluster 969-Cluster 3017,-0.31124425303029435
Cluster 969-Cluster 3036,-0.31124425303029435
Cluster 969-Cluster 4202,-0.31124425303029435
Cluster 969-Cluster 4823,-0.31124425303029435
Cluster 969-Cluster 5123,-0.31124425303029435
Cluster 969-Cluster 5491,-0.31124425303029435
Cluster 969-Cluster 5711,-0.31124425303029435
Cluster 969-Cluster 5851,-0.31124425303029435
Cluster 969-Cluster 6084,-0.8275343712683638
Cluster 969-Cluster 6136,-0.31124425303029435
Cluster 969-Cluster 6625,-0.31124425303029435
Cluster 969-Cluster 6751,-0.31124425303029435
Cluster 969-Cluster 6897,-0.31124425303029435
Cluster 969-Cluster 6964,-0.31124425303029435
Cluster 969-Cluster 7058,-0.31124425303029435
Cluster 969-Cluster 7225,-0.31124425303029435
Cluster 969-Cluster 7370,0.7928028316237721
Cluster 969-Cluster 7576,-0.31124425303029435
Cluster 969-Cluster 7664,-0.31124425303029435
Cluster 969-Cluster 7714,-0.31124425303029435
Cluster 969-Cluster 7773,-0.8275343712683638
Cluster 969-Cluster 7788,-0.8275343712683638
Cluster 969-Cluster 7838,-0.31124425303029435
Cluster 969-Cluster 7843,-0.31124425303029435
Cluster 970-Cluster 1281,1.9034634588080563
Cluster 970-Cluster 1563,0.7928028316237721
Cluster 970-Cluster 2304,1.9034634588080563
Cluster 970-Cluster 3037,1.9034634588080563
Cluster 970-Cluster 3659,1.9034634588080563
Cluster 970-Cluster 4813,1.9034634588080563
Cluster 970-Cluster 7266,1.9034634588080563
Cluster 970-Cluster 7495,1.9034634588080563
Cluster 971-Cluster 1798,0.7928028316237721
Cluster 971-Cluster 5309,0.7928028316237721
Cluster 972-Cluster 1141,1.4666788907075397
Cluster 972-Cluster 1147,0.10414025925259682
Cluster 972-Cluster 2000,1.4584058030879021
Cluster 972-Cluster 2713,1.4666788907075397
Cluster 972-Cluster 4590,1.4666788907075397
Cluster 972-Cluster 4868,1.369126557497525
Cluster 972-Cluster 5525,1.3021360531126673
Cluster 972-Cluster 7383,1.2515617671497339
Cluster 973-Cluster 1329,-2.46080909820894
Cluster 973-Cluster 1459,-2.121938778903714
Cluster 973-Cluster 1999,-1.90997813982925
Cluster 973-Cluster 2019,-2.20164656811733
Cluster 973-Cluster 2199,-2.46080909820894
Cluster 973-Cluster 2473,-1.5502490410437697
Cluster 973-Cluster 3502,-1.5502490410437697
Cluster 973-Cluster 3590,-2.121938778903714
Cluster 974-Cluster 1203,0.8027669055771679
Cluster 974-Cluster 1449,-1.1695011272072176
Cluster 974-Cluster 2651,-1.1695011272072176
Cluster 974-Cluster 2676,-1.1695011272072176
Cluster 974-Cluster 3689,0.7928028316237721
Cluster 974-Cluster 4475,0.7928028316237721
Cluster 974-Cluster 4666,0.8027669055771679
Cluster 974-Cluster 4686,1.7441314202388003
Cluster 974-Cluster 4965,-0.8275343712683638
Cluster 974-Cluster 5804,0.7928028316237721
Cluster 974-Cluster 5805,-0.31124425303029435
Cluster 974-Cluster 6295,2.576100231255144
Cluster 974-Cluster 7411,-0.31124425303029435
Cluster 974-Cluster 7554,2.576100231255144
Cluster 974-Cluster 7742,-0.31124425303029435
Cluster 974-Cluster 7857,-1.8052073880986528
Cluster 975-Cluster 1384,1.3221324169026047
Cluster 975-Cluster 1774,1.0666606888615073
Cluster 975-Cluster 2008,1.0666606888615073
Cluster 975-Cluster 2426,1.0666606888615073
Cluster 975-Cluster 2704,1.0666606888615073
Cluster 975-Cluster 3300,1.0666606888615073
Cluster 975-Cluster 3934,1.0666606888615073
Cluster 976-Cluster 7669,-0.8275343712683638
Cluster 977-Cluster 1351,1.9034634588080563
Cluster 977-Cluster 1352,1.9034634588080563
Cluster 977-Cluster 1930,1.9034634588080563
Cluster 977-Cluster 2230,-0.31124425303029435
Cluster 977-Cluster 2348,-0.31124425303029435
Cluster 977-Cluster 2534,1.9034634588080563
Cluster 977-Cluster 2886,1.9034634588080563
Cluster 977-Cluster 3557,1.9034634588080563
Cluster 977-Cluster 3663,-0.31124425303029435
Cluster 977-Cluster 3793,1.9034634588080563
Cluster 977-Cluster 3877,1.9034634588080563
Cluster 977-Cluster 4377,1.9034634588080563
Cluster 977-Cluster 4690,1.9034634588080563
Cluster 977-Cluster 4850,-0.31124425303029435
Cluster 977-Cluster 5088,-0.31124425303029435
Cluster 977-Cluster 5379,1.9034634588080563
Cluster 977-Cluster 5406,1.9034634588080563
Cluster 977-Cluster 5984,-0.31124425303029435
Cluster 977-Cluster 6574,-0.31124425303029435
Cluster 977-Cluster 6607,1.9034634588080563
Cluster 977-Cluster 7016,-0.31124425303029435
Cluster 977-Cluster 7126,-0.31124425303029435
Cluster 977-Cluster 7316,-0.31124425303029435
Cluster 977-Cluster 7569,-0.31124425303029435
Cluster 977-Cluster 7650,-0.31124425303029435
Cluster 978-Cluster 2419,-0.8275343712683638
Cluster 978-Cluster 2705,-0.31124425303029435
Cluster 978-Cluster 3017,-0.31124425303029435
Cluster 978-Cluster 3030,-0.8275343712683638
Cluster 978-Cluster 3784,-0.31124425303029435
Cluster 978-Cluster 4325,-0.31124425303029435
Cluster 978-Cluster 4531,-0.31124425303029435
Cluster 978-Cluster 4823,-0.31124425303029435
Cluster 978-Cluster 5123,-0.31124425303029435
Cluster 978-Cluster 5491,-0.31124425303029435
Cluster 978-Cluster 5511,-0.31124425303029435
Cluster 978-Cluster 6084,-0.8275343712683638
Cluster 978-Cluster 6136,-0.31124425303029435
Cluster 978-Cluster 6625,-0.31124425303029435
Cluster 978-Cluster 6897,-0.31124425303029435
Cluster 978-Cluster 6964,-0.31124425303029435
Cluster 978-Cluster 7058,-0.31124425303029435
Cluster 978-Cluster 7576,-0.31124425303029435
Cluster 978-Cluster 7714,-0.31124425303029435
Cluster 978-Cluster 7773,-0.8275343712683638
Cluster 978-Cluster 7788,-0.8275343712683638
Cluster 978-Cluster 7838,-0.31124425303029435
Cluster 979-Cluster 989,-0.8275343712683638
Cluster 979-Cluster 1008,-1.1695011272072176
Cluster 979-Cluster 1013,-1.1695011272072176
Cluster 979-Cluster 1014,-1.1695011272072176
Cluster 979-Cluster 1015,-1.1695011272072176
Cluster 979-Cluster 1112,-0.8275343712683638
Cluster 979-Cluster 1432,-1.1695011272072176
Cluster 979-Cluster 1599,-1.1695011272072176
Cluster 979-Cluster 1656,-1.1695011272072176
Cluster 979-Cluster 1791,-1.1695011272072176
Cluster 979-Cluster 1902,-1.1695011272072176
Cluster 979-Cluster 1923,-1.1695011272072176
Cluster 979-Cluster 1933,-1.1695011272072176
Cluster 979-Cluster 2240,-1.1695011272072176
Cluster 979-Cluster 2289,-1.1695011272072176
Cluster 979-Cluster 2375,-1.1695011272072176
Cluster 979-Cluster 2385,-1.1695011272072176
Cluster 979-Cluster 2486,-1.1695011272072176
Cluster 979-Cluster 2509,-1.1695011272072176
Cluster 979-Cluster 2510,-1.1695011272072176
Cluster 979-Cluster 2675,-0.8275343712683638
Cluster 979-Cluster 2694,-0.8275343712683638
Cluster 979-Cluster 2966,-1.1695011272072176
Cluster 979-Cluster 3083,-1.1695011272072176
Cluster 979-Cluster 3084,-1.1695011272072176
Cluster 979-Cluster 3116,-0.8275343712683638
Cluster 979-Cluster 3138,-1.1695011272072176
Cluster 979-Cluster 3265,-0.31124425303029435
Cluster 979-Cluster 3341,-1.1695011272072176
Cluster 979-Cluster 3346,-0.8275343712683638
Cluster 979-Cluster 3357,-1.1695011272072176
Cluster 979-Cluster 3402,-1.1695011272072176
Cluster 979-Cluster 3438,-0.8275343712683638
Cluster 979-Cluster 3453,-1.1695011272072176
